53511C,13514C
13509C,53511C,13693C
48094,13561C
13533C,53585C
13533C,53585C
13510C,48094,48557C
13533C,13654C
13615C,13510C
13533C,13510C
13654C,13693C,53518C
13509C,13704C,22258C,53511C
13510C,38834C
13533C,13576C,13654C
38903C,38834C
48094,99999766,53585C
13615C,13510C,53502C
13576C,13654C,13693C
13654C,48557C
48094C,48510
13533C,13510C,53585C
48959,99999767
13533C,13576C,13654C
13533C,53585C
13514C,13563C
53511C,48525,13514C
48504,53502C,13514C
22403,47688C
13578C,13510C,13654C
13510C,48094,53502C
48177,48557
13510C,53502C
13510C,13654C
48976,13514C
48557C,99999730
13514C,739590
13654C,53502C
13533C,53585C,53569C,53518C,13563C
13576C,48094
13575C,13654C
13574C,13510C
13533C,48508
53511C,13677C
53569C,13654C
13693C,99999730
13509C,53511C
48504,48094
13654C,48094
48094,48525
13576C,53511C,13566C
13533C,13654C,53585C
13654C,48094
13533C,13654C
13578C,53518C
13533C,13510C
13510C,13693C,48094
13576C,53585C
53502C,99999766
53569C,99999766
53511C,38834C
13704C,13576C,53585C,739579
48094,22123C
53511C,53585C
13533C,48094
13533C,53585C,13563C
48094,739590
13574C,53502C
48959,13563C
13576C,13693C
53518C,53585C
13533C,48094
13510C,13755C
53511C,13654C
48094C,53516C,13563C
13533C,13574C,13751C,13561C
13533C,13678C
13576C,48557
48094,53516C
13576C,13678C,13563C
13533C,13563C,13576C,53511C,53502C,53585C
99999766,13679C
734967,21139,13557C
13510C,53585C
53511C,13654C
48565,13514C
13677C,53518C
53511C,53502C
48555,53569C,53585C
13510C,13514C
48177,48525,48557C
53569C,13679C
48555,53511C
13654C,13693C,38834C
53569C,99999767,53585C
53569C,13514C,13678C
53511C,53502C,48525
13533C,53511C
99999766,13566C
53511C,13510C,99999767
53511C,38834C
13654C,13529C
13533C,13510C
48177,13654C
13510C,13654C
13533C,53516C
53502C,13514C
13578C,13654C
13510C,99999767,13566C
13533C,13576C
47971C,53585C
13654C,53585C
53511C,53585C
53502C,53585C
13533C,13578C
53569C,13514C
13533C,13514C,53585C
13654C,48525
48094,99999766
13533C,53585C
53569C,53518C
53511C,53502C
13575C,13510C
48510,48094
48094C,48094
13533C,48094,53585C
99999737,13751C,13693C
13533C,13576C
53585C,13563C
13576C,13654C
13533C,13751C,13514C
48553,13510C,53518C
53511C,13514C
13576C,13654C,53585C
13533C,13576C,22258C,13510C
13510C,13654C,739579
48177,48555
53569C,99999767
13576C,53502C,53585C
13533C,53511C
13533C,53502C,53585C
13654C,48094
13654C,53585C
39176,49012
53511C,48094
48510,48094
13654C,53585C
13576C,13654C
53511C,53502C
13533C,99999767
48557,53585C,99999730
13693C,13566C
53511C,13514C
13510C,13563C
13615C,53511C
13510C,13514C
13576C,53516C
13701C,13561C
53511C,13510C
48094,48557C
13533C,48331,53585C
13533C,13576C
13704C,48557C
13533C,53511C,48094,38834C
13654C,13563C
13654C,53585C
99999766,13514C
13510C,13693C,53502C
13576C,53585C
13533C,53585C
22258C,53511C
22393C,53569C
13533C,13693C
53585C,47688C
53511C,13510C
13533C,53585C
13558,13566C
39176,48094
13576C,48555,53585C
13533C,53574
22258C,48557
48094,53502C
53511C,53585C
13510C,48094
13510C,53502C
13574C,13576C
53516C,53585C
13693C,53585C
13576C,53585C
99999766,13563C
13578C,13514C
13654C,53585C
13654C,53585C
13510C,13654C
48094,53516C
48557C,53518C
13654C,13751C
53511C,13510C
38419C,13510C,13751C
13705C,13566C
13700C,53516C
13533C,13701C,13654C
48510,13654C
13576C,53511C,13563C
13576C,47971C
13654C,99999766
53511C,99999689,13514C
53511C,13514C
13533C,38901C,13514C
22403,53511C
13751C,99999766
13654C,48094
53511C,13510C
53585C,99999730
13533C,53511C,13654C
13510C,48959
13700C,53569C
53511C,13566C
13576C,53585C
99999767,53585C
13576C,53585C
13510C,48557C
48177,48525
13576C,13693C
22258C,13510C,53502C
13704C,13510C
13533C,13576C
48525,38903C
13533C,53585C
48557,48557C
13533C,53502C
13510C,13654C,13514C
13628,99999766
48177,48094
53511C,48094,739579
13558,22258C
48177,99999730
48976,99999766
13533C,53502C
13533C,53511C,13510C
48177,13510C
13576C,22123C,38903C
13533C,53585C
13615C,53569C
48094,99999767
53511C,13510C
22258C,38713C,99999767
13533C,53585C
13575C,53585C
48504,48094
13654C,53585C
53569C,53516C,53703C
13654C,53585C
53511C,13654C,53518C
13575C,13678
13654C,13566C,53585C
53569C,13654C
13654C,13563C
13533C,13510C,53516C
99999737,48094
13576C,13654C
48525,99999730
13510C,53502C
22393C,48557C
13576C,22258C
13574C,22258C,13510C
53569C,13693C
22403,22393C,53502C,48557C
13576C,13654C,13751C
13615C,53569C,13654C
13510C,53502C
53569C,99999689
13654C,48094
13533C,53511C
13578C,13654C
48094,99999730
13533C,22258C,53511C,38834C
13509C,13576C
13514C,13563C
48504,48094
13576C,13563C
13533C,53585C
13576C,53569C,13751C
13751C,47997,47688C
53511C,13510C,13566C
49012,48331
13533C,13704C,13514C
48504,48510
53516C,13679C
38901C,13654C,99999767
13704C,13576C
13533C,53585C
13510C,53585C
13566C,13563C
48504,13576C
13751C,13679C
53511C,13510C
13533C,13751C
48094,53518C
13533C,53585C
48094C,53569C
13510C,13514C
53518C,53585C
13576C,53511C,53585C
13510C,53502C
13654C,53585C,13563C
13558,48094
48094,99999766,47688C
13510C,48094,53516C
38901C,48525
53569C,13510C
48094,99999767
48557,53511C,13514C
38713C,48557C
48557,13751C,48094
48094,53585C
13576C,13563C
53511C,48557C
13533C,13654C
13533C,13678C
13576C,53511C,48094,53518C
13615C,13510C
99999689,53518C
53502C,48557C
13654C,53585C
48094C,48976
13533C,13576C,48525
13510C,53502C
99999767,13561C
13576C,13578C
48094,13514C
13574C,48525
13510C,53502C
13533C,53585C
53511C,13510C
53511C,13693C
13615C,99999767
22258C,13693C
13654C,99999767
13615C,48557
53511C,13510C
53511C,13510C
13576C,13654C
13615C,13678C
99999767,99999730
13576C,99999767
13533C,13576C
22468C,22258C
13576C,53511C
53703C,13678C
13576C,13654C
22403,13751C
13533C,13510C,13514C
13510C,99999767
53511C,13751C
99999767,53518C
48555,53585C
13654C,53585C
13533C,13574C,13654C,53585C
13533C,13615C,13654C,53585C
48094,13563C
13576C,13510C
13576C,53516C
13533C,13510C
48094,48557C
48557,38834C
13533C,13576C
22393C,53502C
13574C,13615C
53511C,53569C
13510C,53502C
13576C,13654C
13654C,13693C,13563C
48094,48525
13654C,53518C
13533C,13510C,13514C,13566C
13533C,13576C
13533C,53585C
13654C,53585C
13576C,13578C,53511C,53585C
48557,48094
53569C,13510C
53511C,48094,99999730
13510C,53502C
13510C,13654C
13576C,53569C,13510C
22403,13576C
13576C,13514C
22258C,53502C
48508,13563C
48177,13693C
53502C,53585C
13576C,22258C,13693C
13654C,13514C
48177,13693C
13510C,53502C
13576C,53585C
47971C,13654C
13533C,13615C
48094,53585C
48510,13654C
13654C,53585C
53569C,13563C
13533C,13654C,53502C
13576C,53511C,13561C
13654C,13514C
48094,99999766
48094,99999767,739579
13533C,53585C
13576C,48553,13693C
13533C,13510C
13533C,13615C
13575C,13510C
13578C,13563C
13533C,13693C,53518C
13510C,13654C
13654C,53585C
48557,48094,99999730
13578C,48094,99999766
13576C,13510C,53502C,53585C
99999766,48525,99999730
13509C,53511C,13693C
13533C,13751C
13576C,99999767
13510C,13751C
13533C,53585C
13509C,22258C,53511C,13510C
13533C,13654C
13533C,53569C
53511C,38834C
48509,48510
13700C,99999730
53569C,13654C,13693C
13576C,13693C
53569C,13693C,53585C
13576C,48094
13510C,13654C
53502C,53585C
53511C,13654C
13509C,13510C
13576C,48557C,53518C,53585C
13576C,53585C
13533C,13704C
13576C,53511C
53703C,53585C
53511C,13510C,13514C
13533C,99999766
13533C,48557
53511C,53518C
22258C,13510C
48177,47688C
13510C,53518C
53511C,13654C,53518C
38713C,48557
13533C,13576C
13510C,13654C
22258C,99999766,13563C
48557,13529C
38713C,47997
13654C,48094
13576C,53511C
13533C,48177
48504,13510C
47971C,99999767
13654C,53516C
13654C,53585C
13576C,53511C,13693C
13514C,53585C
53585C,13561C
13574C,48094
13510C,53502C
22258C,53502C,13529C
13533C,53585C
13533C,13574C,53511C,13654C
22403,13654C
13533C,13576C
53502C,53518C,53574C
13654C,13514C
13510C,53502C
13509C,48094C
13533C,13574C
13510C,53516C
38419C,13679C
13533C,13654C,53585C
48557,53511C
53569C,22123C,53574C
22258C,53511C,38834C
13578C,53511C
13654C,53585C
13533C,99999766
48555,13654C
48557,13701C,13514C
13533C,13578C,13654C
13576C,53585C
13704C,53511C,13510C
13654C,53518C,53585C
13576C,53518C
13576C,13654C,99999766
38713C,53511C
99999767,13514C
22258C,13561C
13576C,13510C
53502C,13529C,13566C
13533C,48094C
53585C,13563C
13576C,99999767
13533C,53585C
13533C,13654C
13533C,53511C
99999766,48905
48509,13510C
53511C,13510C,13563C
13578C,13654C
13533C,13654C
13574C,13578C,13654C
13510C,53585C
13510C,13654C
48525,53585C
13576C,13563C
13576C,48903,53518C
13654C,13679C
13558,13576C
13533C,53569C,99999767
48504,48557C
53569C,13514C
13510C,13693C,13514C
13510C,13654C
13654C,48094
13533C,53585C
13576C,13615C
13533C,13654C,13514C
22258C,13654C
38713C,38901C,13514C
48557,48094
48177,739591,39112,99999730
13654C,13705C
38713C,48557
53569C,53585C,99999730
13578C,48094
13654C,13693C,99999767
38713C,13654C
13654C,13566C,13679C
13533C,48504
48557,99999766
13510C,13514C
48565,13693C
48094,99999730
48094,99999766,48557C
99999689,99999767
13533C,13576C
13654C,53585C
13654C,13751C
13533C,13654C
13576C,13654C
13533C,53585C
13705C,48094
13533C,53511C
13654C,48331
13510C,13654C
13578C,53569C
13654C,13566C
13566C,13678C
48504,13615C
13654C,13679C
13576C,99999767
13514C,13563C
53569C,13514C
13615C,53511C,53516C
99999766,13563C
13578C,53511C
13654C,13693C,13563C
13514C,38834C
53502C,13514C
13558,22258C
53502C,48525
13578C,13654C,99999766
13533C,48557
13576C,13654C
13509C,13654C
13533C,13576C,53518C
48177,48525
13510C,13654C
22258C,13654C
13509C,13578C,13510C
53511C,13654C
48094,13693C
13576C,13510C
13654C,53518C
13576C,53585C
13510C,13654C
22258C,99999730
48557,48094
53585C,99999730
22258C,99999766
13533C,53511C
13576C,99999767
13533C,49012,13654C,53518C,38834C
13510C,48094
22468C,13576C
13751C,53502C
13533C,13514C
13654C,53518C
13533C,13705C,53585C
13576C,48510,53516C
13533C,13576C,53585C
13510C,53502C
13576C,99999767
13693C,13755C
48525,53585C
53502C,99999767
48510,48094
13654C,13677C,13566C
13700C,734919,13566C
99999689,38903C
13533C,53585C
53569C,22386C
48094,48557C
13578C,13654C,13514C
13510C,53502C
13576C,13654C
13654C,13751C
99999767,47688C
13654C,53585C
48094C,48504,48094
13576C,13654C
13533C,13575C
53569C,13751C,13563C
53569C,13510C
13576C,53574C
53511C,99999766
13576C,13693C
13654C,53585C
13654C,53585C
13533C,53585C
13533C,13576C,53585C
13576C,99999766,53518C
13533C,13510C,53585C
13654C,53516C,99999767
48959,22386C
13510C,53502C,99999766
13533C,13654C
13533C,53511C,53516C
53502C,13755C
13576C,53703C
13628,13654C
13533C,13654C,13693C
48557C,53585C
13533C,13566C
13576C,13693C
22403,22468C
53511C,48557C
13509C,53511C,13561C
38713C,53585C
13558,13654C,53518C
53511C,53585C
13533C,22381,53585C
13533C,13705C,53585C
13533C,53585C,39117
53569C,53516C,53518C
13533C,13576C,99999766
48525,99999767,38834C
13654C,13514C
48555,38834C
13558,13693C
13574C,53585C
13693C,48331
13510C,13514C
53703C,53585C
53511C,13510C
13576C,13578C,53511C
13574C,13566C
13510C,13654C
48504,13654C
13509C,53511C
13533C,13574C,13576C,13654C,99999767
13575C,49012,53516C
13510C,13514C
13576C,13510C
13533C,53585C
53511C,13654C
13510C,13751C,48331
13574C,13693C,734967
13576C,99999767
53511C,48094
13576C,13578C
99999689,13654C
53569C,48959
53516C,739579
48094,99999730
13705C,13529C,53518C
48557,53502C
13510C,13514C
13533C,53511C
38901C,99999730
13510C,13654C,739579
22468C,22258C,13705C
13533C,53585C
13693C,53585C
48553,48557C
48177,13510C
48557,13529C
13533C,13510C,53585C
48504,39176
13576C,13514C
53511C,22381
53569C,22381
48094,53585C
13654C,53585C
13533C,13514C,53585C
48555,13654C
13654C,38834C
13576C,38713C,13510C,13514C
48509,48568,48094
13533C,13755C,53585C
13533C,48177
53703C,13654C,53574C
22403,13576C
48094,53518C
13576C,53585C
13576C,13615C
13533C,13576C
13576C,13654C
22403,13510C
13654C,53516C,53585C
22258C,99999767
13576C,48094,48557C
48094C,99999730
13576C,53585C
53511C,13566C
13576C,13701C
48504,38901C
38713C,22393C,99999730
53516C,13514C,13566C
53511C,13514C
53502C,53585C
38901C,48094
13533C,53585C
48557,39122
48094C,13693C
48504,38834C
53569C,99999730
13576C,13654C,13563C
13576C,53516C
13533C,13510C,13654C,53585C
13578C,13566C
48094C,48177
13533C,13615C,53585C
53511C,53569C
13533C,13654C
13704C,53516C
13576C,13751C
13533C,48094
13533C,13576C,99999767
22258C,13654C
48094,99999730
53511C,13566C
13509C,13578C
22403,48094,48557C
48177,48094
13654C,53585C
13533C,13654C
13576C,13654C
13751C,48094,53502C
13576C,99999766
13574C,53511C,13566C
48504,13514C
13578C,48094
48177,39112
48525,48557C
13615C,99999767
48177,99999730
13615C,99999767,53585C
53502C,13514C
13654C,48525
13510C,48959
53511C,53516C
13576C,53518C
13533C,13514C
53569C,48094,53518C
13654C,99999767,13755C
13654C,13705C,48094,99999767
13509C,13533C
13576C,13615C,13566C
13576C,13678C
53703C,13654C,53585C
13533C,38901C
13510C,13654C
22468C,13510C,739590,739579
53511C,13693C
48094C,48177
13533C,53502C,53585C
13654C,99999767
13700C,22258C,13654C
99999766,99999767
13705C,13563C
13533C,13510C
13576C,13678C
48509,53502C
48177,48557C
13510C,48557C
13510C,13654C,13514C
13576C,13654C
13654C,53585C
13576C,13654C,53585C
48557,48557C
53511C,53585C
53569C,13514C
48094,48525
13533C,53585C
48331,13561C
13576C,99999767,13514C
53502C,13514C
13533C,53585C
13654C,13514C
48504,53511C,13566C
48094C,38901C
13510C,99999767
53511C,13510C,53502C
53511C,53502C,13514C,13678C
13533C,53585C
13578C,53511C
13533C,13576C
13533C,13654C
13533C,53585C
99999737,48094,48525
13654C,13514C
48504,13654C
13533C,13576C,53585C
13654C,13514C
13654C,13693C,53518C
13510C,53502C
99999766,99999767,48557C
13533C,53585C,13561C
13533C,53585C
13654C,99999730
13578C,48557C
13654C,53585C
13533C,53585C
53511C,53585C
13575C,13678C
13578C,13529C
48177,48508
13576C,13514C
13574C,48177,13678C
13576C,53502C,48525
48510,48508
53511C,13705C
53569C,13510C,99999767
13509C,13755C,38834C
13533C,13576C,39102,13563C
48177,48557
22258C,13679C
13558,13519C
99999767,38834C
13533C,13654C
53511C,13510C
22468C,47688C
53516C,13514C,13563C
13578C,13563C
13533C,13574C,53511C
53502C,13514C
48525,53574C
13654C,13678C
48094C,99999767
48094,48959
13533C,13576C,48177,13510C
13576C,13514C
13654C,53585C
734980,13529C
99999767,48557C
13533C,53585C
13654C,99999767
13576C,13578C,53511C,13514C
13576C,13510C,13693C
13533C,53511C
48094,13693C
48094,13514C
13533C,53511C,53518C
99999767,48331
13654C,99999767
99999766,739579,13563C
53511C,13510C,13654C
13558,13654C
53703C,53516C
48177,48525
13576C,13654C
13654C,13693C
13510C,53502C
53511C,13654C,13679C
13510C,739579
48555,13510C,53574C
739591,53518C
13576C,53585C
13654C,53585C
13533C,13654C
13529C,39112
48504,48525
13533C,53511C
22123C,99999730
13751C,13679C
13576C,13654C,13514C
48557,48557C
13576C,13514C
13533C,53585C
48504,13576C,13563C
53703C,48557C
53511C,13679C
53569C,13563C
13576C,13514C
53569C,13510C
13576C,13563C
48557,53511C,53585C
13574C,13510C,13566C
13654C,53585C
99999766,99999767
38713C,53569C
13533C,53585C
22258C,53502C,13514C
13576C,53511C
13575C,53502C,13514C
13533C,53569C
53511C,13693C,53585C
13576C,13510C
13654C,53518C
13654C,13566C
53516C,53518C
13574C,53516C
22468C,48094C
49012,48557C
13578C,53569C
13533C,53585C
48555,48094
13615C,99999767
53511C,53585C
53511C,13510C
13576C,39122,53585C
48557,48094
38713C,13510C
13576C,53569C,53585C
13533C,53516C
53511C,53502C,99999766
13576C,13654C,13693C
49012,13563C
13533C,13654C
13533C,53511C,48959
13574C,13654C
13533C,53511C
13576C,53569C
13533C,53569C
13576C,48568,48565
13576C,53511C
13510C,53502C
48094,13514C
53511C,53502C
13509C,48504
13533C,13576C
13574C,13510C,53502C
13509C,13533C,22123C
739591,48094
53703C,48557C
48525,48557C
13514C,48557C
48094C,13654C,48525
13677C,13693C
53569C,48094
13510C,53516C
22258C,13510C
53511C,48094,53585C
48177,48094
13533C,53511C,53585C
13576C,13654C
47971C,53569C
13704C,48555
22258C,53511C
53569C,53516C
13533C,13654C
38713C,13510C,99999767
53511C,13514C,13566C
13510C,13514C
99999766,47997
53511C,48094
53511C,13514C
13654C,53585C
13533C,53585C
13533C,13654C
48177,53518C
13510C,53585C
13654C,13693C
22258C,13566C
13576C,13654C
53569C,13514C
48557,53569C
13533C,13654C
53703C,99999767
13576C,53502C
13574C,22258C,47688C
48177,13576C,48553
13566C,739579
48094,53502C,13566C
13576C,53502C
38713C,99999730
13510C,53502C
53511C,13514C
13533C,13576C,48094
13575C,53569C,13563C
13514C,53518C
13514C,38834C
53511C,53516C
99999767,53585C
48094,13514C
13533C,739591,13514C
99999689,38834C
13654C,48094
13576C,13654C
48177,13576C
13576C,53511C
13654C,53585C
53511C,13654C
13578C,22258C
53511C,38903C
48504,13514C
99999767,13514C
48177,13654C
48565,99999767
13700C,13514C
13576C,53569C
48510,39112
53511C,13514C
13510C,13654C
53502C,13514C
13615C,48959
22258C,48905
22258C,53511C
13700C,13510C
13510C,13514C
13704C,13510C,13678C
13533C,99999767
13576C,13693C
13751C,13693C
53511C,13566C
22258C,739591
13510C,13514C
13533C,53585C
13576C,13654C,13563C
53511C,13693C
13533C,733546,739591
13576C,13566C
48504,48510
13576C,53585C
13576C,13510C,13679C
13533C,53516C,13677C
47971C,53569C,38834C
53502C,13514C
22258C,13514C
13654C,53585C
48094,48525
13700C,53569C,53516C
13576C,13654C
13576C,53585C
53703C,13654C
13510C,13693C
13533C,22123C
13533C,13510C
48094C,22258C
13700C,48555,13519C
53518C,38903C
53511C,53585C
13533C,13576C,53516C
13533C,13677C,13566C
53569C,13654C
13576C,13654C,48557C
13533C,13615C,13654C,48959
53502C,13677C
13654C,48557C
13578C,99999767
13576C,48557
53569C,13510C,13563C
13576C,48509,53511C
13578C,13566C
13654C,99999766
13578C,99999767
13576C,48557C
22258C,22123C
13615C,13654C
53511C,13654C
13533C,13576C,53511C
13578C,48557C
13510C,48094
48094C,48177
48177,48094
13510C,99999766
13576C,13654C,53585C
99999766,48525
13533C,13751C
53516C,13693C
13654C,739579
13654C,13751C
53516C,53518C
53511C,13510C,53585C
13533C,13615C
13533C,13575C,13678C
13533C,13576C,53518C
13510C,53502C
13533C,13751C,99999730
13576C,13654C
13574C,13578C
13575C,13576C,22258C,13693C
13654C,13514C
13576C,53511C
13576C,53569C,13566C
48094C,13576C,53703C,48557C
53511C,13510C,48094
13701C,13510C,53569C
53502C,13514C,739579
53502C,13678C,53585C
22258C,53511C,13510C,53518C
22258C,13563C
48557,39117
99999766,13514C,53585C
13576C,13678C
13654C,13514C
13654C,48094
13533C,53511C
53569C,13654C
13654C,13677C
13615C,13510C,53516C,13514C
13576C,13654C,53516C,13514C
48177,13576C,13563C
13578C,13566C
53502C,13514C
48094,48525
13533C,13576C,48557
13578C,13654C
13578C,739579,99999730
13575C,13679C
99999689,13654C
13755C,48557C
38713C,99999689
13576C,13510C,48094
22403,22468C
13510C,53516C
13576C,13755C,53585C
13654C,99999766
99999767,53518C
53511C,13510C,13514C
13510C,53502C
53569C,13654C
48177,53511C
53511C,48094,13514C
13533C,53569C,13654C
13510C,48094
48557,48094
53511C,13654C
13533C,53511C
99999767,53585C
13533C,53511C
13654C,13693C
13679C,13561C
13533C,13563C
13510C,48525
53511C,13514C
13576C,13514C
13510C,53502C
13704C,13578C,99999730
22258C,99999766
13563C,53703C,13561C
13510C,13654C
13510C,53502C,48331
99999766,38834C
13576C,53569C
13514C,53585C
13576C,53569C,13693C
13615C,99999767
48525,48557C
48504,13654C
13576C,13510C
13574C,53502C
53569C,734980,13566C
48094C,13654C,99999767
13533C,22468C
13510C,13514C
13510C,53502C
38834C,13514C,13563C
13576C,13566C
53511C,13654C
48094,48557C
13576C,53511C,13510C
13576C,13654C
13576C,13654C,13563C
39176,99999730
13576C,38713C,13654C
13510C,13654C,13693C
13615C,13654C
13533C,13576C,53511C
13510C,53502C
13575C,53511C
13654C,13563C
48504,48094
48557,53511C
13693C,13514C
13533C,13510C
53569C,13566C
13576C,13693C,13563C
13510C,13563C
13533C,53585C
13510C,13693C,13514C,99999767
13533C,13514C
53516C,13566C
13533C,13693C,13514C
13533C,13519C
13510C,13654C,22123C
13533C,13576C
13654C,48094
13510C,13654C
13574C,13654C
13654C,13514C
53516C,13514C,13566C
13533C,48094
13533C,13654C,13566C
53502C,13563C
53511C,13654C
13576C,13654C,53585C
13693C,13514C
13533C,48504,53511C
13533C,53516C,38834C
48177,53502C,13693C
13533C,13751C
53511C,13514C
38713C,53569C,13510C
13574C,13705C
13576C,38713C,99999766
13533C,53585C
53502C,13514C
53511C,13566C
13510C,13677C
13654C,13678C
13654C,13693C
48094C,13576C,53511C,99999689
48177,48557C
53502C,13519C
13533C,13654C,99999766
13533C,13693C
13533C,53511C,13510C,53502C
13533C,13654C
13578C,13615C,99999767
13510C,53502C
13575C,13576C,53511C
13574C,53518C
13654C,38834C
38713C,99999767
53511C,48094
13654C,13514C
48510,39126
13654C,48094,99999766
13578C,53703C
13578C,48034
53511C,13510C
13705C,99999767,13679C
739591,48905
13533C,13576C,48094
13576C,734919
13533C,53511C
13533C,13578C,48331
13654C,99999766
53511C,22123C
13576C,99999766
53569C,53516C,53518C
13510C,53502C
13576C,53511C,53516C
13533C,739591,13510C
13510C,13654C
38834C,13563C
99999689,13654C
13510C,53502C
13576C,53511C,13566C
13533C,13510C
48094C,48094
13576C,48094
13654C,47688C
48177,48094
13576C,13510C,13677C
13654C,13693C,48094
48504,13578C,48557C
22468C,13678C
13533C,13514C
13533C,13576C
13510C,53502C
53511C,13514C
13576C,53569C
99999766,99999730
13533C,48525
13654C,99999766
48504,48557
48557,53511C,53502C
48510,53585C
48509,48510
53511C,13514C
53569C,13566C
13654C,53585C
48557,13654C
13615C,13510C
48504,13514C
38713C,13751C
53569C,53703C
13576C,22258C,53511C
13533C,13563C
13533C,13654C
733546,13751C
53569C,13510C
48504,48094
38713C,38340
13533C,13576C,13510C
13533C,13751C
13654C,48094
48177,53511C
53703C,13693C
734919,13693C
13509C,13533C
13533C,13558,13654C
13576C,53569C,99999767
13574C,13510C
13510C,13693C
13576C,739579
13533C,53585C
13576C,13510C,99999767
53511C,13510C,13693C
13654C,53585C
13533C,13514C,13566C
38713C,53585C
38419C,48557,48094
13654C,53585C
13576C,99999767
22258C,13654C
48510,13510C,13566C
13510C,13751C,99999766
22258C,53502C
13533C,13578C,13510C
48557,13654C
53502C,53585C
53511C,13510C,13563C
53516C,99999767
48094,53518C
13533C,13510C
13519C,13679C
13533C,13704C,53511C
13578C,13563C
53511C,53569C,99999767
13510C,13693C,13514C
13533C,48525
13533C,53585C
13533C,99999767,13755C
13704C,53511C
53511C,13654C
99999766,13693C
13510C,53516C,739579
22403,53516C
13574C,13679C
22258C,13654C
48510,99999767
13654C,13566C
739591,13751C
13576C,53511C
13510C,13654C,13679C
48557C,739579
99999767,13679C,13563C
48557,48557C
48177,48094
53511C,734967
13514C,13678C
13576C,53511C
13510C,99999767
13533C,13654C
13705C,99999767
13533C,13576C
53511C,13510C
13693C,48557C
13510C,99999730
13533C,13576C,13678C
53511C,13510C,53502C
13576C,99999767
13615C,13654C
13533C,48177,39112
13509C,48331
13576C,13563C
48094C,48094
48525,48557C
13576C,99999767
22258C,13751C
13654C,13563C
53569C,53585C
13576C,48903
13654C,53585C
13533C,53585C
13533C,48557C
13654C,53585C
53502C,13514C
13578C,13563C
53502C,13693C
48094,99999767
13510C,13654C
48504,48557C
53703C,13563C
733550,13700C,13566C
13576C,53516C
22258C,53502C
13574C,13510C
13576C,13654C
13654C,48557C,39117
13533C,13561C
13533C,13574C
13654C,53585C
13533C,48177,53585C
48557,48094,48557C
13654C,13693C
13574C,53569C
13755C,53585C
13700C,47971C
13576C,99999767
53511C,13510C,13514C
13533C,53511C
53511C,13510C,13693C
13705C,13751C,99999766,99999767
13654C,48331
48509,39112
13693C,53585C
13533C,13576C,38834C
53511C,13510C,13563C
13510C,99999766
13533C,53511C,13693C
13576C,53511C
48557C,99999730
48557,48094
53569C,53585C
13514C,13679C
49012,13510C
13693C,13514C
53569C,13529C
53511C,13514C
39176,99999689,99999767,39122
53569C,13693C
13654C,13693C,53585C
13576C,13679C
53511C,53516C
13510C,13563C
53511C,13566C
13615C,13561C
13576C,48094,739590
48094C,48557C
13510C,48094
13509C,99999767
13575C,22403,13514C
13576C,22386C
22258C,53569C,13563
48094,99999730
13654C,99999730
48094,99999766
13700C,13654C,99999766,53518C
48094,13514C
53569C,99999766
13510C,13654C
48557,53703C
13654C,53516C,53518C
48553,13510C,53569C
13576C,13578C
13654C,13678C
13576C,13654C
48177,48557
13654C,53585C
53511C,13514C
13533C,53516C
48094,99999766
13678C,13679C
13693C,53585C
13510C,13654C
739591,48094
13533C,53511C,48331
13576C,13514C
13576C,13654C
13576C,13578C
13576C,48094
13654C,99999766
13578C,13563C
13693C,13563C
53516C,13514C
13510C,13563C
48177,48565
13533C,13705C,13693C
22258C,99999767
13510C,53516C
13533C,13654C,13693C
48553,48565
13576C,53511C
13576C,13578C,13510C,99999767
13578C,53516C
48557,13510C,99999730
99999689,99999767
48094C,13510C
13533C,53511C
13533C,13514C,13678C
13576C,53585C
13533C,99999767
38713C,53569C,13510C
13576C,13566C
13576C,13679C
48555,48094
48525,48904
13576C,53569C
38713C,13654C
13533C,13576C,13561C
53511C,13654C
13514C,13566C
13654C,13514C
48525,39122
13533C,734967
13575C,733546
13578C,13693C
13509C,53511C,53502C
53511C,99999766
48557,99999689
48094C,99999737,13514C
13533C,733546,13654C
13533C,13654C
13576C,13514C
13578C,99999766
13510C,13654C
13654C,38834C
13576C,53511C,13514C
13510C,13514C
53569C,48094
13576C,13693C
13576C,48557C
13654C,53502C
53569C,13751C,99999766
53511C,53585C
53511C,13705C,13514C
48510,13654C
48509,13679C
13576C,13578C
13533C,13693C,53585C
13693C,13514C
13533C,13654C
13566C,48557C
48177,13693C
739579,13563C
13578C,53511C,53518C
13533C,48557,739591
13533C,48959
13705C,13563C
13533C,53511C,13510C,53502C
48508,13654C
13510C,48094
99999737,48525
13576C,48094,48959
48525,99999730
13533C,13576C,13578C,13566C
13510C,22386C,13563C
13533C,13576C,99999689,13654C
53511C,13701C,13679C
53511C,13510C
48094,53516C
13533C,13574C,53511C
13533C,13510C
13615C,13755C
53569C,13751C
22468C,13701C
13509C,48905
53511C,48094,53502C,53518C
13654C,47997
22403,53569C
22468C,13654C,99999767,53518C
13576C,53585C
13578C,13693C,13566C
53502C,22381
53511C,13693C
13576C,48557C
13509C,48094
53569C,13510C,53502C
13576C,99999767
48557,53511C,13514C
13576C,13700C,13510C
13654C,53518C
13574C,13575C
13510C,13514C
13533C,53511C
13533C,53511C,53516C,13563C
48094,13566C
13509C,38419C
53511C,13755C
48094,48959,13563C
22258C,48557,739591
